,user_id,post_id,rating_value
245,4,844,4
246,4,1500,3
247,4,1513,2
248,4,852,3
249,4,424,2
250,4,1027,4
251,4,1182,4
252,4,897,5
253,4,785,3
254,4,1504,3
255,4,251,3
256,4,358,4
257,5,1106,2
258,5,1656,4
259,5,1449,3
260,5,293,2
261,5,639,4
262,5,503,5
263,5,1252,3
264,5,786,3
265,5,605,3
266,5,609,5
267,5,1262,4
268,5,36,2
269,5,1237,4
270,5,984,4
271,5,172,3
272,5,1447,5
273,5,1095,3
274,5,716,4
275,5,1526,4
276,5,691,2
277,5,1332,4
278,5,1141,3
279,5,710,3
280,5,1451,3
281,5,316,2
282,5,862,2
283,5,35,1
284,5,497,1
285,5,730,4
286,5,812,2
287,5,1208,1
288,5,1645,2
289,5,1136,2
290,5,424,4
291,5,127,4
292,5,1439,3
293,5,1623,3
294,5,1166,2
295,5,1231,1
296,5,1480,1
297,5,157,2
298,5,1249,4
299,5,104,3
300,5,1018,3
301,5,675,3
302,5,377,4
303,5,1281,4
304,5,778,3
305,5,49,4
306,5,1215,4
307,5,211,5
308,5,502,5
309,5,1204,5
310,5,322,1
311,5,934,3
312,5,1567,2
313,5,829,3
314,5,282,3
315,5,908,3
316,5,536,3
317,5,1612,5
318,5,1352,2
319,5,221,5
320,5,1051,3
321,5,1213,5
322,5,373,4
323,5,919,4
324,5,517,1
325,5,30,1
326,5,1470,3
327,5,859,5
328,5,105,2
329,5,355,4
330,5,899,2
331,5,633,3
332,5,734,2
333,5,235,3
334,5,631,2
335,5,570,4
336,5,312,3
337,5,1085,1
338,5,289,2
339,5,175,2
340,5,1224,1
341,5,61,2
342,5,206,4
343,5,1524,4
344,5,618,3
345,5,692,3
346,5,1330,2
347,5,1514,4
348,5,1492,4
349,5,1007,4
350,5,77,1
351,5,1293,5
352,5,1555,5
353,5,950,3
354,5,944,3
355,5,405,1
356,5,174,1
357,5,1000,3
358,5,1513,4
359,5,714,4
360,5,481,3
361,5,1277,2
362,5,1562,4
363,5,651,3
364,5,1532,3
365,5,241,3
366,5,1473,2
367,5,621,1
368,5,619,2
369,5,1405,2
370,5,1181,2
371,5,861,3
372,6,601,4
373,6,1577,3
374,6,147,3
375,6,1121,5
376,6,1368,2
377,6,1426,2
378,6,1028,4
379,6,1412,2
380,6,725,3
381,6,1397,1
382,6,1288,3
383,6,1172,5
384,6,1347,4
385,6,345,3
386,6,518,2
387,6,153,1
388,6,1500,3
389,6,1664,3
390,6,638,3
391,6,981,5
392,6,43,3
393,6,807,2
394,6,1001,5
395,6,27,2
396,6,254,3
397,6,288,3
398,6,1497,2
399,6,72,1
400,6,1124,4
401,6,1142,2
402,6,1251,5
403,6,1243,5
404,6,1065,4
405,6,1090,3
406,6,31,5
407,6,141,4
408,6,1583,2
409,6,385,3
410,6,93,1
411,6,822,3
412,6,731,2
413,6,1038,3
414,6,408,2
415,6,122,3
416,6,1003,4
417,6,557,1
418,6,34,4
419,6,1201,2
420,6,1436,5
421,6,1232,4
422,6,163,2
423,6,1380,2
424,6,1593,3
425,6,70,2
426,6,1176,3
427,6,272,5
428,6,686,2
429,6,1087,4
430,6,550,3
431,6,353,5
432,6,215,5
433,6,1543,1
434,6,897,4
435,6,102,4
436,6,420,2
437,6,1115,1
438,6,1536,4
439,6,1344,3
440,6,324,1
441,6,580,5
442,6,344,3
443,6,175,1
444,6,150,2
445,6,350,5
446,6,1646,3
447,6,847,3
448,6,40,1
449,6,756,3
450,6,424,5
451,6,1467,5
452,6,567,4
453,6,1052,3
454,7,1306,3
455,7,1518,3
456,7,390,4
457,7,1555,4
458,7,137,5
459,7,897,1
460,7,1239,1
461,7,1466,3
462,7,695,2
463,7,1590,4
464,7,1155,2
465,7,1397,3
466,7,763,3
467,7,898,1
468,7,1484,5
469,7,21,4
470,7,1665,5
471,7,1026,3
472,7,967,4
473,7,224,3
474,7,1560,4
475,7,1495,2
476,7,640,3
477,7,1616,2
478,7,385,3
479,7,378,2
480,7,998,4
481,7,500,3
482,7,43,2
483,7,111,4
484,7,952,4
485,7,1086,3
486,7,556,1
487,7,321,1
488,7,655,4
489,7,1009,3
490,7,853,3
491,7,993,3
492,7,1346,4
493,7,452,3
494,7,389,2
495,7,1274,3
496,7,577,4
497,7,1032,5
498,7,327,3
499,7,372,5
500,7,234,5
501,7,889,3
502,7,1087,2
503,7,1453,2
504,7,34,2
505,7,1468,4
506,7,400,5
507,7,94,1
508,7,1122,3
509,7,975,3
510,7,101,1
511,7,888,1
512,7,1385,5
513,7,669,4
514,7,354,2
515,7,89,2
516,7,802,4
517,7,349,3
518,7,1204,2
519,7,1439,3
520,7,575,3
521,7,1585,4
522,7,634,2
523,7,811,4
524,7,1048,2
525,7,1405,4
526,7,1493,2
527,7,991,3
528,7,410,3
529,7,1142,3
530,7,1338,4
531,7,1197,1
532,7,983,3
533,7,279,5
534,7,824,2
535,7,98,2
536,7,1263,4
537,7,1507,4
538,7,732,4
539,7,1121,2
540,7,1543,3
541,7,238,4
542,7,1082,4
543,7,1036,5
544,7,1112,5
545,7,1232,1
546,7,977,2
547,7,344,4
548,7,78,2
549,7,931,4
550,7,1298,4
551,7,261,2
552,7,163,3
553,7,674,3
554,7,531,5
555,7,1208,3
556,7,869,4
557,7,750,3
558,7,253,3
559,7,1095,3
560,7,27,2
561,7,588,4
562,7,492,2
563,7,394,1
564,7,645,3
565,7,1641,3
566,7,51,3
567,7,1485,5
568,7,708,4
569,7,779,4
570,7,904,4
571,7,363,5
572,7,1389,3
573,7,174,2
574,7,216,2
575,7,1193,4
576,7,14,2
577,7,84,4
578,7,314,3
579,7,221,2
580,7,1187,4
581,7,143,3
582,7,1301,1
583,7,1072,3
584,7,247,3
585,7,887,3
586,7,660,3
587,7,1186,3
588,7,589,3
589,7,460,3
590,7,941,3
591,7,1450,5
592,7,1003,5
593,7,1081,4
594,7,825,3
595,7,1221,3
596,7,1279,2
597,7,1599,4
598,7,490,5
599,7,164,3
600,7,1365,3
601,7,195,3
602,7,838,2
603,7,156,4
604,7,859,4
605,7,1534,5
606,7,1243,1
607,7,926,5
608,7,486,1
609,7,1606,3
610,7,996,2
611,7,29,2
612,7,1162,3
613,7,367,3
614,7,56,2
615,7,1311,3
616,7,1344,3
617,7,317,3
618,7,979,2
619,7,1526,5
620,7,1209,4
621,7,1568,5
622,7,784,4
623,7,1403,5
624,7,402,4
625,7,59,5
626,7,480,3
627,7,1335,2
628,7,1266,2
629,8,1559,4
630,8,1580,2
631,8,76,2
632,8,1064,3
633,8,1123,5
634,8,415,2
635,8,1336,2
636,8,1419,3
637,8,871,3
638,8,1629,5
639,8,1284,2
640,8,253,2
641,8,84,2
642,8,1394,4
643,8,680,4
644,8,144,3
645,8,1175,1
646,8,1575,4
647,8,94,4
648,8,16,4
649,8,572,4
650,8,1583,1
651,8,695,5
652,8,1267,2
653,8,1303,2
654,8,196,3
655,8,840,3
656,8,215,5
657,8,305,5
658,8,743,1
659,8,1012,4
660,8,1146,5
661,8,899,5
662,8,1494,3
663,8,1614,2
664,8,1252,4
665,8,736,3
666,8,912,4
667,8,1091,4
668,8,1151,3
669,8,1162,2
670,8,807,2
671,8,921,4
672,8,919,3
673,8,1083,3
674,8,1376,2
675,8,1115,1
676,8,7,5
677,8,1548,4
678,8,426,3
679,8,395,1
680,8,1263,2
681,8,153,3
682,8,718,2
683,8,129,3
684,8,1467,2
685,8,1603,2
686,8,1003,2
687,8,495,4
688,8,92,3
689,8,691,3
690,8,6,3
691,8,465,2
692,8,1260,4
693,8,78,1
694,8,1552,2
695,8,791,2
696,8,1597,3
697,8,1508,3
698,8,187,3
699,8,174,5
700,8,1596,2
701,8,1574,4
702,8,1294,4
703,8,89,3
704,8,282,2
705,8,1206,3
706,8,1444,2
707,8,1524,1
708,8,147,3
709,8,1493,3
710,8,1537,1
711,8,125,2
712,8,505,1
713,8,1011,5
714,8,1514,3
715,8,815,3
716,8,256,1
717,8,906,5
718,8,1028,2
719,8,531,3
720,8,1517,2
721,8,612,2
722,8,679,3
723,8,1607,4
724,8,156,5
725,9,1380,1
726,9,1470,3
727,9,317,4
728,9,893,4
729,9,1594,2
730,9,764,2
731,9,5,3
732,9,1615,2
733,9,625,5
734,9,14,1
735,9,306,1
736,9,1194,5
737,9,631,5
738,9,1519,5
739,9,1457,2
740,9,1581,4
741,9,1634,5
742,9,1088,5
743,9,1232,3
744,9,775,3
745,9,24,1
746,9,944,4
747,9,131,3
748,9,1007,2
749,9,119,3
750,9,1646,2
751,9,1458,2
752,9,504,5
753,9,351,1
754,9,568,1
755,9,1445,3
756,9,1231,1
757,9,854,2
758,9,1405,1
759,9,640,3
760,9,1418,4
761,9,371,3
762,9,727,2
763,9,2,2
764,9,573,4
765,9,1245,1
766,9,163,2
767,9,176,2
768,9,1528,3
769,9,985,3
770,9,1302,3
771,9,864,2
772,9,1516,1
773,9,820,3
774,9,878,4
775,9,1370,1
776,9,1570,3
777,9,496,3
778,9,1343,2
779,9,1613,1
780,9,1163,2
781,9,1094,2
782,9,566,1
783,9,746,2
784,9,1036,4
785,9,1185,2
786,9,42,2
787,9,1471,4
788,9,835,2
789,9,1327,3
790,9,1431,3
791,9,23,3
792,9,786,3
793,9,413,3
794,9,457,3
795,9,276,4
796,9,490,3
797,9,1526,5
798,9,1295,4
799,9,1120,3
800,9,1475,4
801,9,179,4
802,9,1190,4
803,9,1660,2
804,9,1583,5
805,9,1384,4
806,9,908,3
807,9,212,1
808,9,505,3
809,9,1059,2
810,9,1543,3
811,9,1212,5
812,9,899,4
813,9,500,5
814,9,829,2
815,9,1053,1
816,9,134,4
817,9,55,2
818,9,1548,2
819,9,1423,2
820,9,463,3
821,9,777,1
822,9,257,3
823,9,980,4
824,9,1156,3
825,9,472,3
826,9,967,2
827,9,143,4
828,9,721,3
829,9,386,3
830,9,636,5
831,9,1480,3
832,9,1590,4
833,9,418,3
834,9,53,3
835,9,34,1
836,9,434,2
837,9,1273,5
838,9,350,1
839,9,254,2
840,9,884,5
841,9,1047,3
842,9,805,5
843,9,901,1
844,9,235,4
845,9,1422,3
846,9,201,3
847,9,362,4
848,9,1107,3
849,9,1098,4
850,9,412,1
851,9,443,3
852,9,924,5
853,9,821,3
854,9,653,1
855,9,72,1
856,9,1645,4
857,9,1362,1
858,9,482,4
859,9,1324,3
860,9,913,4
861,9,106,3
862,9,101,1
863,9,44,3
864,9,1052,3
865,9,491,2
866,9,288,2
867,9,872,2
868,9,1005,5
869,9,1013,4
870,9,314,4
871,9,193,4
872,9,575,4
873,9,954,4
874,9,450,4
875,9,1184,3
876,9,1518,3
877,10,542,2
878,10,1281,2
879,10,918,3
880,10,1400,3
881,10,731,2
882,10,501,4
883,10,9,4
884,10,290,2
885,10,814,5
886,10,1197,3
887,10,398,3
888,10,1377,3
889,10,771,3
890,10,1479,5
891,10,710,3
892,10,1127,2
893,10,482,4
894,10,1436,3
895,10,1402,4
896,10,226,5
897,10,360,1
898,10,540,3
899,10,1460,3
900,10,796,2
901,10,151,2
902,10,1208,5
903,10,869,2
904,10,1447,4
905,10,1021,5
906,10,28,1
907,10,1182,1
908,10,525,4
909,10,707,3
910,10,203,1
911,10,243,1
912,10,716,3
913,10,963,5
914,10,102,5
915,10,1096,1
916,10,1186,4
917,10,244,4
918,10,314,3
919,10,1673,3
920,10,1473,2
921,10,1363,3
922,10,460,2
923,10,930,4
924,10,647,4
925,10,1634,2
926,10,1231,2
927,10,889,4
928,10,995,5
929,10,880,5
930,10,68,3
931,10,711,4
932,10,7,4
933,10,600,3
934,10,1450,4
935,10,1200,3
936,10,1309,1
937,10,283,4
938,10,312,4
939,10,645,2
940,10,566,5
941,10,227,4
942,10,1273,1
943,10,275,3
944,10,1125,3
945,10,163,1
946,10,349,5
947,10,1504,4
948,10,148,2
949,10,941,2
950,10,419,3
951,10,858,4
952,10,920,3
953,10,434,2
954,10,1170,1
955,10,1083,3
956,10,683,1
957,10,1151,2
958,10,1621,2
959,10,1640,1
960,10,1282,3
961,10,377,3
962,10,772,3
963,10,503,1
964,10,885,3
965,10,444,3
966,10,248,3
967,10,216,3
968,10,1147,3
969,10,241,2
970,10,92,1
971,10,180,3
972,11,763,3
973,11,581,1
974,11,166,3
975,11,396,1
976,11,27,2
977,11,1442,2
978,11,1624,2
979,11,555,2
980,11,1430,3
981,11,1336,5
982,11,378,2
983,11,145,2
984,11,1172,3
985,11,1157,5
986,11,370,3
987,11,512,2
988,11,620,4
989,11,380,2
990,11,438,2
991,11,892,1
992,11,257,5
993,11,1676,4
994,11,427,3
995,11,1375,2
996,11,1500,3
997,11,1377,2
998,11,747,3
999,12,333,4
1000,12,1408,4
1001,12,1601,4
1002,12,96,5
1003,12,1480,3
1004,12,1006,3
1005,12,1491,3
1006,12,17,3
1007,12,1054,2
1008,12,1120,5
1009,12,417,1
1010,12,894,2
1011,12,1259,2
1012,12,288,3
1013,12,1322,4
1014,12,588,1
1015,12,1662,4
1016,12,135,5
1017,12,381,1
1018,12,1461,3
1019,12,880,1
1020,12,908,4
1021,12,1654,1
1022,12,1041,4
1023,12,433,4
1024,12,785,1
1025,12,1000,3
1026,12,581,4
1027,12,294,3
1028,12,818,4
1029,12,39,4
1030,12,600,3
1031,12,592,3
1032,12,459,4
1033,12,213,4
1034,12,712,2
1035,12,238,1
1036,12,926,3
1037,12,641,3
1038,12,1655,3
1039,12,1206,2
1040,12,1307,3
1041,12,1273,4
1042,12,86,3
1043,12,915,5
1044,12,654,4
1045,12,184,4
1046,12,1532,5
1047,12,745,1
1048,12,635,3
1049,12,476,2
1050,13,73,1
1051,13,842,2
1052,13,297,1
1053,13,1393,3
1054,13,910,4
1055,13,1443,3
1056,13,283,3
1057,13,1479,1
1058,13,176,3
1059,13,1556,1
1060,13,949,4
1061,13,804,3
1062,13,279,2
1063,13,1241,4
1064,13,27,5
1065,13,1462,2
1066,13,876,2
1067,13,108,5
1068,13,885,2
1069,13,68,2
1070,13,739,4
1071,13,1655,1
1072,13,326,1
1073,13,245,4
1074,13,1563,3
1075,13,1368,1
1076,13,1092,2
1077,13,810,5
1078,13,1532,4
1079,13,343,3
1080,13,1394,1
1081,13,1508,5
1082,13,1164,3
1083,13,515,2
1084,13,69,3
1085,13,679,2
1086,13,656,4
1087,13,422,2
1088,13,1106,2
1089,13,792,3
1090,13,662,4
1091,13,903,3
1092,13,442,5
1093,13,904,4
1094,13,1494,2
1095,13,228,2
1096,13,1300,1
1097,13,816,1
1098,13,1110,4
1099,13,440,2
1100,13,302,4
1101,13,466,3
1102,13,1104,2
1103,13,436,2
1104,13,410,3
1105,13,1171,1
1106,13,1256,2
1107,13,969,4
1108,13,449,2
1109,13,51,3
1110,13,1185,3
1111,13,358,5
1112,13,495,4
1113,13,1467,1
1114,13,500,5
1115,13,923,4
1116,13,89,4
1117,13,480,2
1118,13,3,3
1119,13,1270,3
1120,13,286,2
1121,13,23,3
1122,13,332,4
1123,13,1643,4
1124,13,1159,3
1125,13,1361,3
1126,13,248,2
1127,13,1115,3
1128,13,948,2
1129,13,325,3
1130,13,1399,3
1131,13,1565,4
1132,13,526,3
1133,13,1544,3
1134,13,912,3
1135,13,485,3
1136,13,1344,4
1137,13,1548,5
1138,13,559,1
1139,13,722,5
1140,13,686,1
1141,13,492,4
1142,13,1118,3
1143,13,573,3
1144,13,753,5
1145,13,152,1
1146,13,1273,2
1147,13,1652,3
1148,13,1642,2
1149,13,937,3
1150,13,1036,4
1151,13,314,4
1152,13,740,5
1153,14,190,1
1154,14,428,2
1155,14,104,4
1156,14,910,3
1157,14,939,3
1158,14,75,2
1159,14,1420,3
1160,14,713,3
1161,14,789,3
1162,14,1265,2
1163,14,24,2
1164,14,28,4
1165,14,712,1
1166,14,579,3
1167,14,1407,2
1168,14,638,5
1169,14,1178,5
1170,14,1584,3
1171,14,1499,3
1172,14,52,3
1173,14,971,2
1174,14,509,4
1175,14,85,3
1176,14,518,4
1177,14,1284,4
1178,14,893,4
1179,14,1383,3
1180,14,148,3
1181,14,1355,3
1182,14,880,3
1183,14,193,2
1184,14,304,4
1185,14,84,2
1186,14,1389,5
1187,14,1320,4
1188,14,1450,3
1189,14,915,3
1190,14,307,3
1191,14,197,4
1192,14,1467,4
1193,14,1188,2
1194,14,1618,3
1195,14,1064,1
1196,14,1599,4
1197,14,291,4
1198,14,1597,3
1199,14,478,4
1200,14,804,5
1201,14,680,1
1202,14,1418,4
1203,14,1083,5
1204,14,1111,3
1205,14,1377,4
1206,14,1463,3
1207,14,1244,3
1208,14,11,5
1209,14,6,5
1210,14,186,2
1211,14,1387,1
1212,14,1659,3
1213,14,1427,3
1214,14,209,5
1215,14,629,3
1216,15,806,5
1217,15,1462,2
1218,15,50,3
1219,15,926,5
1220,15,490,4
1221,15,1297,3
1222,15,845,3
1223,15,1333,4
1224,15,1216,3
1225,15,858,1
1226,15,1675,3
1227,15,796,3
1228,15,731,2
1229,15,837,1
1230,15,1176,2
1231,15,23,3
1232,15,691,3
1233,15,1304,2
1234,15,78,2
1235,15,616,5
1236,15,1577,5
1237,15,1095,3
1238,15,92,2
1239,15,1012,4
1240,15,603,2
1241,15,142,3
1242,15,800,2
1243,15,1275,3
1244,15,904,3
1245,15,85,2
1246,15,1154,2
1247,15,1161,3
1248,15,1663,4
1249,15,863,2
1250,15,1679,5
1251,15,1258,3
1252,15,81,2
1253,15,382,2
1254,15,189,3
1255,15,39,1
1256,15,1166,1
1257,15,1369,2
1258,15,350,3
1259,15,628,3
1260,15,76,5
1261,15,1093,3
1262,15,1341,5
1263,15,851,3
1264,16,1666,4
1265,16,1195,2
1266,16,764,4
1267,16,293,3
1268,16,946,3
1269,16,991,1
1270,16,1148,1
1271,16,1535,2
1272,16,275,3
1273,16,1007,1
1274,16,597,2
1275,16,1013,5
1276,16,232,4
1277,16,266,3
1278,16,1046,1
1279,16,1525,3
1280,16,1499,3
1281,16,177,3
1282,16,1384,2
1283,16,1289,3
1284,16,481,3
1285,16,1126,3
1286,16,498,4
1287,16,1481,1
1288,16,1465,3
1289,16,1272,4
1290,16,1599,2
1291,16,1376,3
1292,16,1346,5
1293,16,1291,2
1294,16,1394,2
1295,16,1479,4
1296,16,212,3
1297,16,615,2
1298,16,588,3
1299,16,1547,1
1300,16,395,2
1301,16,803,4
1302,16,666,4
1303,16,704,3
1304,16,1540,4
1305,16,559,5
1306,16,640,2
1307,16,893,3
1308,16,199,3
1309,16,1556,2
1310,16,581,3
1311,16,620,1
1312,16,1194,4
1313,16,1036,2
1314,16,988,1
1315,16,1055,2
1316,16,427,4
1317,16,741,3
1318,16,867,1
1319,16,1668,2
1320,16,1001,2
1321,16,750,2
1322,16,1017,2
1323,16,594,5
1324,16,1157,2
1325,16,223,5
1326,16,1102,5
1327,16,91,3
1328,16,528,4
1329,16,948,4
1330,16,1233,2
1331,16,846,1
1332,16,1335,2
1333,16,736,5
1334,16,433,3
1335,16,1211,2
1336,16,859,2
1337,16,767,5
1338,16,175,4
1339,16,300,5
1340,16,1292,4
1341,16,323,1
1342,16,357,3
1343,16,37,5
1344,16,727,4
1345,16,1316,2
1346,16,715,3
1347,16,866,4
1348,16,673,2
1349,16,1521,4
1350,16,139,5
1351,16,1511,5
1352,16,1118,2
1353,16,7,3
1354,16,472,2
1355,16,896,3
1356,16,1382,3
1357,16,312,3
1358,16,1579,5
1359,16,1447,4
1360,16,536,3
1361,16,191,2
1362,16,1104,3
1363,16,878,5
1364,16,1242,2
1365,16,678,5
1366,16,955,1
1367,16,303,3
1368,16,651,5
1369,16,1106,3
1370,16,1297,1
1371,16,9,2
1372,16,1433,3
1373,16,837,3
1374,16,1571,1
1375,16,333,5
1376,16,317,4
1377,16,981,3
1378,16,1496,5
1379,16,591,5
1380,16,917,2
1381,16,384,3
1382,16,451,2
1383,16,453,1
1384,16,1441,2
1385,16,378,3
1386,16,388,2
1387,16,1476,1
1388,16,1415,3
1389,16,208,3
1390,16,870,3
1391,16,641,5
1392,16,1650,2
1393,16,653,3
1394,16,957,3
1395,16,1386,4
1396,16,624,2
1397,16,550,3
1398,16,144,1
1399,16,1532,3
1400,16,1112,1
1401,16,117,1
1402,16,724,4
1403,16,804,4
1404,16,216,2
1405,16,1663,3
1406,16,570,3
1407,16,579,1
1408,17,731,4
1409,17,1524,3
1410,17,573,2
1411,17,605,5
1412,17,334,5
1413,17,581,2
1414,17,226,3
1415,17,562,3
1416,17,557,3
1417,17,343,3
1418,17,1183,2
1419,17,802,4
1420,17,150,2
1421,17,396,4
1422,17,1210,2
1423,17,1488,4
1424,17,333,3
1425,17,1678,4
1426,17,377,5
1427,17,112,3
1428,17,435,5
1429,17,1173,4
1430,17,602,4
1431,17,1026,3
1432,17,1358,3
1433,17,994,3
1434,17,1000,2
1435,17,1339,2
1436,17,445,3
1437,17,1095,4
1438,17,66,1
1439,17,391,3
1440,17,34,2
1441,17,528,1
1442,17,172,3
1443,17,1466,4
1444,17,1338,3
1445,17,778,5
1446,17,643,4
1447,17,1522,2
1448,17,1379,5
1449,17,1239,3
1450,17,1013,3
1451,17,971,2
1452,17,549,2
1453,17,839,3
1454,17,272,1
1455,17,547,3
1456,17,1080,1
1457,17,875,4
1458,17,705,1
1459,17,708,2
1460,17,672,2
1461,17,1405,3
1462,17,158,2
1463,17,3,1
1464,17,1622,2
1465,17,1559,3
1466,17,1620,4
1467,17,59,2
1468,17,1408,5
1469,17,936,2
1470,17,649,4
1471,17,1467,2
1472,17,1199,3
1473,17,195,3
1474,17,1608,5
1475,17,588,1
1476,17,149,4
1477,17,128,3
1478,17,159,3
1479,17,637,2
1480,17,1102,3
1481,17,607,2
1482,17,355,3
1483,17,825,3
1484,17,1384,3
1485,17,1260,3
1486,17,814,1
1487,17,629,3
1488,17,807,4
1489,17,1485,1
1490,17,1554,3
1491,17,141,2
1492,17,1666,3
1493,17,1502,5
1494,17,1679,3
1495,17,1208,2
1496,17,1665,2
1497,17,283,3
1498,17,1550,4
1499,17,1285,4
1500,17,1504,2
1501,17,903,4
1502,17,75,3
1503,17,1029,1
1504,17,341,3
1505,17,1253,5
1506,17,749,3
1507,17,1431,2
1508,17,1116,4
1509,17,1099,3
1510,17,998,4
1511,17,753,4
1512,17,453,5
1513,17,617,3
1514,17,640,2
1515,17,1507,2
1516,17,1623,1
1517,17,659,2
1518,17,274,3
1519,17,1506,4
1520,17,1246,3
1521,17,437,5
1522,17,298,2
1523,17,207,3
1524,17,874,4
1525,17,813,2
1526,17,1493,4
1527,17,270,2
1528,17,1300,5
1529,17,415,3
1530,17,1419,3
1531,17,1033,3
1532,17,885,2
1533,17,920,3
1534,17,1317,3
1535,17,297,3
1536,17,1233,5
1537,17,92,3
1538,17,1416,2
1539,17,279,3
1540,17,269,4
1541,17,1489,3
1542,17,303,4
1543,17,1304,4
1544,17,411,1
1545,17,250,3
1546,17,1049,3
1547,17,756,4
1548,17,308,2
1549,17,956,4
1550,17,442,3
1551,17,816,3
1552,17,1289,2
1553,17,18,3
1554,17,1180,2
1555,17,196,3
1556,17,905,1
1557,17,1139,2
1558,17,405,4
1559,17,38,5
1560,17,1301,2
1561,17,1213,3
1562,17,1036,4
1563,17,582,5
1564,17,58,3
1565,17,1237,3
1566,17,467,4
1567,17,1324,3
1568,17,1258,3
1569,17,647,4
1570,18,1032,3
1571,18,1317,3
1572,18,1165,3
1573,18,1503,1
1574,18,1192,1
1575,18,1004,1
1576,18,804,4
1577,18,1324,5
1578,18,625,2
1579,18,619,3
1580,18,1015,4
1581,18,1334,2
1582,18,27,3
1583,18,432,3
1584,18,770,3
1585,18,1429,4
1586,18,416,2
1587,18,324,3
1588,18,1187,2
1589,18,1126,3
