,user_id,post_id,rating_value
518,207,318,2.0
519,234,487,3.0
520,7,648,2.0
521,87,82,2.0
522,195,1052,1.0
523,44,449,2.0
524,194,172,3.0
525,94,62,3.0
526,230,304,2.0
527,181,927,1.0
528,181,696,4.0
529,311,179,4.0
530,92,121,2.0
531,21,440,1.0
532,244,550,1.0
533,37,540,4.0
534,44,443,2.0
535,270,25,2.0
536,299,387,4.0
537,94,572,3.0
538,239,272,2.0
539,216,55,2.0
540,254,121,3.0
541,62,665,4.0
542,268,955,3.0
543,188,143,2.0
544,207,845,3.0
545,161,48,1.0
546,47,324,3.0
547,191,751,3.0
548,7,378,2.0
549,59,92,2.0
550,69,268,2.0
551,10,461,3.0
552,194,152,3.0
553,7,200,2.0
554,113,126,2.0
555,173,328,2.0
556,16,194,2.0
557,311,654,3.0
558,235,70,2.0
559,125,190,2.0
560,284,322,3.0
561,303,161,2.0
562,254,378,3.0
563,255,1034,1.0
564,104,301,4.0
565,90,923,2.0
566,279,122,1.0
567,222,448,3.0
568,297,57,2.0
569,42,625,3.0
570,254,357,3.0
571,109,475,1.0
572,230,1444,4.0
573,244,310,3.0
574,6,301,4.0
575,256,443,3.0
576,102,515,1.0
577,21,447,2.0
578,18,408,2.0
579,110,944,3.0
580,270,98,2.0
581,68,237,2.0
582,6,258,4.0
583,89,216,2.0
584,184,412,4.0
585,286,175,2.0
586,279,1428,3.0
587,256,86,2.0
588,221,48,2.0
589,140,332,3.0
590,190,977,4.0
591,11,227,3.0
592,201,203,2.0
593,150,181,2.0
594,126,245,3.0
595,20,208,4.0
596,181,930,1.0
597,85,1065,3.0
598,213,133,3.0
599,222,379,1.0
600,223,11,3.0
601,218,208,3.0
602,174,937,2.0
603,275,186,3.0
604,68,742,1.0
605,5,110,1.0
606,99,1016,2.0
607,2,251,2.0
608,85,228,3.0
609,83,281,2.0
610,92,831,4.0
611,7,543,3.0
612,87,401,4.0
613,1,155,4.0
614,234,632,4.0
615,222,53,2.0
616,24,64,2.0
617,7,554,3.0
618,82,56,3.0
619,161,318,3.0
620,82,477,3.0
621,7,472,4.0
622,279,741,2.0
623,308,1286,3.0
624,16,8,2.0
625,180,202,3.0
626,145,56,2.0
627,84,742,3.0
628,44,644,3.0
629,17,13,3.0
630,21,164,2.0
631,279,982,3.0
632,239,491,2.0
633,185,287,2.0
634,186,250,1.0
635,73,206,3.0
636,104,756,4.0
637,94,216,3.0
638,239,194,2.0
639,197,511,2.0
640,1,117,3.0
641,224,583,1.0
642,303,397,1.0
643,239,513,2.0
644,6,69,3.0
645,110,38,3.0
646,184,522,3.0
647,99,873,1.0
648,13,418,4.0
649,13,858,1.0
650,214,131,3.0
651,222,87,3.0
652,217,182,4.0
653,85,433,3.0
654,239,234,3.0
655,194,77,3.0
656,208,663,2.0
657,109,178,3.0
658,59,485,4.0
659,313,478,3.0
660,70,1133,3.0
661,62,182,2.0
662,198,234,3.0
663,174,660,2.0
664,90,12,2.0
665,130,1248,3.0
666,100,354,4.0
667,283,432,2.0
668,275,418,3.0
669,311,98,2.0
670,269,252,1.0
671,286,73,2.0
672,7,623,3.0
673,56,222,2.0
674,210,204,2.0
675,239,9,2.0
676,297,73,4.0
677,249,239,3.0
678,94,860,4.0
679,135,1046,3.0
680,125,382,1.0
681,152,685,2.0
682,275,1091,4.0
683,198,118,4.0
684,151,13,3.0
685,124,496,1.0
686,24,191,2.0
687,271,65,3.0
688,307,634,3.0
689,294,1245,3.0
690,234,241,4.0
691,25,501,3.0
692,293,137,3.0
693,201,432,3.0
694,75,240,1.0
695,13,181,2.0
696,207,68,4.0
697,2,50,2.0
698,145,974,1.0
699,181,619,3.0
700,207,107,3.0
701,14,213,2.0
702,149,319,4.0
703,57,79,2.0
704,230,963,2.0
705,121,180,3.0
706,62,86,4.0
707,293,380,4.0
708,207,58,3.0
709,109,97,3.0
710,297,275,2.0
711,181,334,1.0
712,297,234,3.0
713,250,204,4.0
714,8,50,2.0
715,91,683,3.0
716,5,454,1.0
717,291,376,3.0
718,175,127,2.0
719,145,737,4.0
720,7,644,2.0
721,276,419,2.0
722,83,210,2.0
723,102,524,3.0
724,153,174,1.0
725,62,302,3.0
726,49,995,3.0
727,268,298,3.0
728,207,554,4.0
729,313,616,2.0
730,286,44,3.0
731,279,168,2.0
732,276,474,2.0
733,254,219,1.0
734,63,100,2.0
735,16,178,2.0
736,297,233,4.0
737,90,945,2.0
738,85,25,4.0
739,274,50,2.0
740,104,299,3.0
741,293,708,3.0
742,18,950,3.0
743,217,27,1.0
744,201,148,1.0
745,296,222,2.0
746,7,662,3.0
747,69,427,3.0
748,151,747,3.0
749,7,171,3.0
750,286,85,2.0
751,190,974,4.0
752,82,756,1.0
753,59,235,1.0
754,64,1063,3.0
755,145,756,4.0
756,207,65,3.0
757,198,658,3.0
758,220,333,3.0
759,181,14,1.0
760,158,128,4.0
761,143,682,3.0
762,75,237,4.0
763,223,1150,4.0
764,293,325,4.0
765,301,138,4.0
766,7,451,2.0
767,202,283,3.0
768,277,257,3.0
769,194,212,1.0
770,38,573,1.0
771,22,241,3.0
772,262,617,3.0
773,130,569,3.0
774,66,181,2.0
775,21,948,1.0
776,181,1332,1.0
777,262,174,3.0
778,206,302,2.0
779,222,22,2.0
780,314,28,2.0
781,13,147,3.0
782,16,89,4.0
783,270,558,2.0
784,248,117,2.0
785,125,318,2.0
786,138,523,2.0
787,268,386,4.0
788,291,15,2.0
789,234,147,3.0
790,239,96,2.0
791,15,331,3.0
792,94,155,4.0
793,223,423,3.0
794,145,355,3.0
795,280,845,3.0
796,179,339,1.0
797,10,488,2.0
798,116,331,3.0
799,23,258,2.0
800,188,237,3.0
801,118,654,2.0
802,194,239,3.0
803,262,64,2.0
804,154,242,3.0
805,223,763,3.0
806,174,402,2.0
807,256,487,2.0
808,161,168,1.0
809,244,53,3.0
810,43,40,3.0
811,285,150,2.0
812,42,953,4.0
813,97,670,2.0
814,61,323,3.0
815,222,106,4.0
816,4,264,3.0
817,304,259,1.0
818,37,403,2.0
819,49,68,1.0
820,165,372,2.0
821,176,324,2.0
822,3,335,1.0
823,56,869,3.0
824,130,949,3.0
825,117,181,2.0
826,303,779,1.0
827,19,435,2.0
828,262,223,3.0
829,181,1334,1.0
830,188,96,2.0
831,58,173,2.0
832,244,154,2.0
833,230,138,3.0
834,16,209,2.0
835,151,835,2.0
836,181,1327,1.0
837,145,1248,3.0
838,200,588,2.0
839,248,257,3.0
840,312,133,2.0
841,151,12,2.0
842,110,568,3.0
843,305,483,2.0
844,141,258,2.0
845,186,263,3.0
846,104,287,4.0
847,312,153,4.0
848,206,323,1.0
849,56,450,3.0
850,94,651,2.0
851,14,174,2.0
852,268,790,4.0
853,276,1081,3.0
854,83,929,3.0
855,268,580,3.0
856,222,1041,3.0
857,5,424,1.0
858,296,429,2.0
859,18,202,3.0
860,13,868,2.0
861,87,210,2.0
862,10,285,2.0
863,181,328,3.0
864,253,746,3.0
865,234,228,3.0
866,299,1047,4.0
867,66,1,3.0
868,216,174,2.0
869,290,208,3.0
870,79,1161,4.0
871,264,448,4.0
872,4,303,2.0
873,144,831,3.0
874,64,433,4.0
875,276,357,2.0
876,62,433,2.0
877,239,475,2.0
878,293,166,3.0
879,130,234,2.0
880,208,197,2.0
881,24,763,2.0
882,279,1162,3.0
883,3,245,1.0
884,101,596,3.0
885,223,908,1.0
886,99,246,3.0
887,239,430,3.0
888,160,160,2.0
889,303,1160,4.0
890,54,676,2.0
891,44,507,3.0
892,210,97,2.0
893,299,240,4.0
894,28,217,3.0
895,305,79,3.0
896,18,729,3.0
897,82,343,1.0
898,92,1209,1.0
899,15,222,3.0
900,58,709,2.0
901,152,111,2.0
902,194,160,4.0
903,92,241,3.0
904,77,91,3.0
905,244,662,3.0
906,177,321,4.0
907,131,221,3.0
908,197,302,3.0
909,85,282,3.0
910,181,1,3.0
911,1,253,2.0
912,87,177,2.0
913,177,69,1.0
914,125,134,2.0
915,291,428,2.0
916,288,272,2.0
917,207,1350,4.0
918,271,56,3.0
919,5,363,3.0
920,274,748,2.0
921,70,419,2.0
922,311,559,4.0
923,151,919,2.0
924,199,268,2.0
925,201,209,3.0
926,99,274,1.0
927,184,277,3.0
928,38,161,2.0
929,59,418,4.0
930,104,300,3.0
931,298,1346,3.0
932,180,1119,3.0
933,7,674,4.0
934,121,14,2.0
935,268,1041,1.0
936,210,527,2.0
937,234,648,3.0
938,312,573,2.0
939,308,215,3.0
940,75,546,3.0
941,117,15,2.0
942,246,239,3.0
943,64,516,2.0
944,85,187,2.0
945,239,81,3.0
946,256,220,3.0
947,216,196,2.0
948,203,282,1.0
949,13,195,3.0
950,144,153,2.0
951,100,268,3.0
952,210,274,2.0
953,13,807,1.0
954,125,657,3.0
955,1,113,2.0
956,294,930,3.0
957,121,117,1.0
958,85,13,3.0
959,303,426,3.0
960,212,180,1.0
961,6,492,2.0
962,181,240,1.0
963,279,746,2.0
964,310,116,2.0
965,313,22,3.0
966,13,121,2.0
967,58,214,4.0
968,215,164,3.0
969,62,288,4.0
970,280,127,2.0
971,161,898,3.0
972,11,723,2.0
973,94,218,3.0
974,35,243,4.0
975,48,680,3.0
976,288,527,3.0
977,184,514,2.0
978,151,929,3.0
979,11,38,3.0
980,104,1016,1.0
981,181,1010,1.0
982,22,258,2.0
983,5,98,3.0
984,60,208,2.0
985,270,778,2.0
986,92,540,4.0
987,293,412,1.0
988,200,478,2.0
989,13,308,3.0
990,63,1007,2.0
991,104,1010,1.0
992,156,641,2.0
993,269,1165,1.0
994,160,430,2.0
995,287,252,1.0
996,290,132,3.0
997,45,109,2.0
998,224,678,3.0
999,145,764,4.0
1000,277,1011,3.0
1001,65,100,3.0
1002,272,1101,2.0
1003,116,255,3.0
1004,184,86,2.0
1005,285,151,2.0
1006,222,148,4.0
1007,271,187,2.0
1008,94,211,2.0
1009,246,425,2.0
1010,115,8,2.0
1011,176,327,3.0
1012,13,396,3.0
1013,129,331,4.0
1014,257,1260,4.0
1015,95,1,2.0
1016,147,904,2.0
1017,184,660,3.0
1018,311,386,3.0
1019,158,510,3.0
1020,72,427,2.0
1021,263,416,2.0
1022,200,291,3.0
1023,145,22,2.0
1024,71,89,2.0
1025,182,69,2.0
1026,151,485,2.0
1027,102,322,3.0
1028,234,571,4.0
1029,249,930,4.0
1030,109,258,2.0
1031,222,552,4.0
1032,117,758,4.0
1033,112,327,1.0
1034,303,145,1.0
1035,151,372,2.0
1036,282,327,2.0
1037,304,237,2.0
1038,290,568,3.0
1039,168,1278,3.0
1040,18,113,2.0
1041,83,82,2.0
1042,90,499,2.0
1043,87,196,2.0
1044,26,685,3.0
1045,51,182,3.0
1046,92,176,2.0
1047,164,685,2.0
1048,57,682,3.0
1049,60,403,3.0
1050,92,180,2.0
1051,92,790,3.0
1052,294,282,3.0
1053,201,747,4.0
1054,201,215,4.0
1055,193,410,3.0
1056,214,693,3.0
1057,73,657,2.0
1058,315,273,3.0
1059,48,309,3.0
1060,255,472,1.0
1061,66,7,3.0
1062,101,222,3.0
1063,144,182,3.0
1064,102,625,3.0
1065,158,770,2.0
1066,90,507,2.0
1067,271,482,2.0
1068,130,901,1.0
1069,178,276,3.0
1070,90,245,3.0
1071,181,1094,1.0
1072,311,143,3.0
1073,201,51,4.0
1074,59,387,3.0
1075,116,751,3.0
1076,170,292,2.0
1077,110,578,3.0
1078,60,1021,2.0
1079,197,55,3.0
1080,38,679,2.0
1081,31,886,4.0
1082,316,98,2.0
1083,25,25,2.0
1084,194,478,3.0
1085,287,294,2.0
1086,279,1048,1.0
1087,181,408,1.0
1088,279,1151,4.0
1089,49,47,2.0
1090,296,855,2.0
1091,92,216,3.0
1092,135,39,3.0
1093,13,66,3.0
1094,262,386,3.0
1095,7,676,3.0
1096,116,942,3.0
1097,141,826,4.0
1098,279,254,3.0
1099,145,1245,2.0
1100,184,161,4.0
1101,49,625,3.0
1102,177,243,1.0
1103,32,290,3.0
1104,145,448,2.0
1105,130,542,3.0
1106,130,806,3.0
1107,165,288,4.0
1108,249,255,3.0
1109,49,581,3.0
1110,195,300,3.0
1111,118,475,2.0
1112,104,293,3.0
1113,201,1229,3.0
1114,119,718,2.0
1115,303,94,3.0
1116,99,50,2.0
1117,306,14,2.0
1118,92,709,4.0
1119,227,295,2.0
1120,3,337,1.0
1121,94,820,1.0
1122,30,539,3.0
1123,262,821,3.0
1124,6,508,3.0
1125,268,364,3.0
1126,214,275,3.0
1127,16,56,2.0
1128,262,293,4.0
1129,62,132,2.0
1130,240,313,2.0
1131,102,161,4.0
1132,83,301,4.0
1133,291,7,2.0
1134,31,484,2.0
1135,56,172,2.0
1136,110,1246,4.0
1137,246,1218,3.0
1138,65,196,2.0
1139,24,367,4.0
1140,92,115,3.0
1141,269,674,4.0
1142,308,493,3.0
1143,32,151,3.0
1144,215,423,2.0
1145,154,289,4.0
1146,201,509,3.0
1147,180,68,2.0
1148,184,36,3.0
1149,188,218,2.0
1150,305,11,1.0
1151,73,94,1.0
1152,194,205,3.0
1153,189,197,2.0
1154,172,462,3.0
1155,120,546,4.0
1156,101,471,3.0
1157,5,102,3.0
1158,26,235,4.0
1159,268,1249,4.0
1160,276,773,3.0
1161,13,150,2.0
1162,104,7,3.0
1163,293,39,3.0
1164,256,25,2.0
1165,90,821,3.0
1166,275,69,3.0
1167,22,510,2.0
1168,312,494,2.0
1169,207,192,3.0
1170,264,504,2.0
1171,307,687,1.0
1172,42,176,3.0
1173,145,472,3.0
1174,189,634,3.0
1175,262,121,3.0
1176,251,148,4.0
1177,239,58,2.0
1178,312,921,2.0
1179,92,15,3.0
1180,81,742,4.0
1181,311,419,3.0
1182,102,448,3.0
1183,249,746,2.0
1184,19,655,3.0
1185,79,100,2.0
1186,253,510,2.0
1187,201,919,3.0
1188,1,17,3.0
1189,214,42,2.0
1190,7,81,2.0
1191,59,148,3.0
1192,13,354,4.0
1193,6,469,2.0
1194,109,627,2.0
1195,305,50,2.0
1196,195,154,3.0
1197,223,8,4.0
1198,92,81,3.0
1199,201,69,4.0
1200,94,58,2.0
1201,244,148,4.0
1202,313,200,3.0
1203,181,874,1.0
1204,116,1216,3.0
1205,46,307,3.0
1206,151,317,2.0
1207,90,553,4.0
1208,291,1139,3.0
1209,62,111,3.0
1210,196,251,3.0
1211,303,120,4.0
1212,49,547,2.0
1213,303,176,2.0
1214,254,379,1.0
1215,276,157,2.0
1216,135,1208,3.0
1217,57,243,3.0
1218,276,1157,4.0
1219,7,576,2.0
1220,318,768,4.0
1221,234,808,4.0
1222,289,282,3.0
1223,87,1079,4.0
1224,50,823,3.0
1225,25,258,2.0
1226,18,496,2.0
1227,193,790,3.0
1228,209,906,4.0
1229,207,716,3.0
1230,262,568,3.0
1231,59,583,2.0
1232,271,714,3.0
1233,269,235,3.0
1234,148,140,1.0
1235,223,977,4.0
1236,210,357,2.0
1237,174,80,1.0
1238,276,939,3.0
1239,99,354,4.0
1240,303,738,4.0
1241,224,873,4.0
1242,42,195,2.0
1243,293,79,3.0
1244,246,68,2.0
1245,92,665,3.0
1246,60,525,2.0
1247,13,331,3.0
1248,254,188,3.0
1249,311,203,2.0
1250,201,660,3.0
1251,279,79,3.0
1252,209,251,2.0
1253,261,340,2.0
1254,303,1037,3.0
1255,276,364,3.0
1256,88,750,4.0
1257,263,117,3.0
1258,9,298,2.0
1259,262,754,3.0
1260,196,655,2.0
1261,207,1436,3.0
1262,256,771,4.0
1263,134,313,2.0
1264,311,849,3.0
1265,181,1383,1.0
1266,203,148,3.0
1267,247,736,2.0
1268,313,745,3.0
1269,311,83,2.0
1270,251,1014,2.0
1271,59,550,2.0
1272,201,206,4.0
1273,58,100,2.0
1274,286,1316,2.0
1275,11,725,3.0
1276,92,846,3.0
1277,160,56,2.0
1278,11,110,3.0
1279,45,763,4.0
1280,293,605,3.0
1281,254,575,3.0
1282,161,162,4.0
1283,268,1,3.0
1284,59,215,2.0
1285,299,235,1.0
1286,30,435,2.0
1287,297,182,3.0
1288,262,47,4.0
1289,191,754,3.0
1290,178,678,3.0
1291,84,12,2.0
1292,94,168,2.0
1293,264,33,3.0
1294,239,529,2.0
1295,90,657,2.0
1296,261,875,2.0
1297,190,302,2.0
1298,112,289,2.0
1299,144,106,3.0
1300,224,20,1.0
1301,85,501,3.0
1302,301,202,2.0
1303,145,743,1.0
1304,294,127,2.0
1305,130,206,3.0
1306,103,121,3.0
1307,152,412,4.0
1308,286,231,3.0
1309,200,24,4.0
1310,158,72,3.0
1311,57,760,4.0
1312,58,268,2.0
1313,23,1006,3.0
1314,307,265,3.0
1315,276,1095,1.0
1316,223,411,1.0
1317,92,24,3.0
1318,137,300,2.0
1319,164,117,2.0
1320,276,38,3.0
1321,213,294,3.0
1322,286,34,2.0
1323,21,103,1.0
1324,130,731,3.0
1325,222,441,4.0
1326,49,38,1.0
1327,311,5,3.0
1328,128,228,3.0
1329,151,89,2.0
1330,248,475,2.0
1331,95,1229,4.0
1332,203,181,2.0
1333,308,863,3.0
1334,198,100,1.0
1335,305,189,2.0
1336,266,676,3.0
1337,197,229,3.0
1338,74,272,2.0
1339,177,56,2.0
1340,45,473,3.0
1341,239,187,2.0
1342,268,94,4.0
1343,238,252,3.0
1344,201,1010,3.0
1345,159,127,2.0
1346,123,531,3.0
1347,232,630,3.0
1348,5,382,2.0
1349,16,155,3.0
1350,178,282,3.0
