,user_id,post_id,rating_value
652,109,127,5.0
653,117,268,2.0
654,269,705,5.0
655,130,1246,4.0
656,264,655,3.0
657,207,13,4.0
658,42,588,2.0
659,246,409,5.0
660,87,367,3.0
661,101,304,4.0
662,256,127,3.0
663,92,794,4.0
664,181,762,5.0
665,213,235,1.0
666,92,739,5.0
667,292,661,2.0
668,246,665,3.0
669,274,845,2.0
670,188,692,2.0
671,18,86,3.0
672,5,439,1.0
673,236,632,4.0
674,193,407,3.0
675,144,709,3.0
676,90,1198,2.0
677,48,609,3.0
678,5,225,5.0
679,22,128,2.0
680,311,432,3.0
681,8,22,2.0
682,276,188,3.0
683,222,173,2.0
684,72,866,3.0
685,299,134,3.0
686,1,171,2.0
687,308,295,4.0
688,165,216,3.0
689,222,49,4.0
690,181,121,3.0
691,200,11,2.0
692,234,626,3.0
693,244,707,3.0
694,90,25,2.0
695,208,216,2.0
696,263,96,3.0
697,134,323,3.0
698,279,586,3.0
699,2,292,3.0
700,288,593,5.0
701,49,302,3.0
702,286,153,2.0
703,205,304,4.0
704,22,80,3.0
705,234,318,3.0
706,223,328,4.0
707,15,25,4.0
708,268,147,3.0
709,94,1220,4.0
710,274,405,3.0
711,7,492,2.0
712,268,217,5.0
713,16,55,2.0
714,164,620,4.0
715,290,161,3.0
716,92,515,3.0
717,239,1070,2.0
718,56,449,2.0
719,248,234,3.0
720,234,10,4.0
721,280,1049,5.0
722,308,187,2.0
723,276,64,2.0
724,192,948,4.0
725,122,509,3.0
726,85,588,4.0
727,262,931,5.0
728,201,272,4.0
729,181,870,5.0
730,295,739,3.0
731,263,568,3.0
732,295,39,3.0
733,201,1100,3.0
734,93,820,4.0
735,159,1028,2.0
736,158,665,5.0
737,293,423,4.0
738,82,597,4.0
739,276,181,2.0
740,13,823,2.0
741,217,2,4.0
742,83,660,3.0
743,189,20,2.0
744,222,796,3.0
745,146,1022,2.0
746,267,121,4.0
747,126,294,4.0
748,181,1060,1.0
749,125,80,3.0
750,43,120,3.0
751,13,780,1.0
752,253,259,5.0
753,42,44,4.0
754,77,518,3.0
755,291,686,2.0
756,268,21,4.0
757,262,28,4.0
758,234,81,4.0
759,29,245,4.0
760,236,57,2.0
761,158,729,4.0
762,156,661,3.0
763,232,52,2.0
764,168,866,2.0
765,37,288,3.0
766,141,245,4.0
767,235,230,3.0
768,102,70,4.0
769,77,172,4.0
770,90,506,2.0
771,186,566,2.0
772,44,660,2.0
773,118,774,2.0
774,7,661,2.0
775,49,1003,5.0
776,62,68,1.0
777,42,1028,3.0
778,178,433,3.0
779,85,51,5.0
780,77,474,2.0
781,58,1099,5.0
782,56,1047,3.0
783,197,688,1.0
784,286,99,3.0
785,90,258,4.0
786,181,1288,1.0
787,295,190,3.0
788,224,69,3.0
789,272,317,3.0
790,221,1010,4.0
791,66,877,1.0
792,207,318,2.0
793,234,487,4.0
794,7,648,2.0
795,87,82,2.0
796,195,1052,1.0
797,44,449,2.0
798,306,287,3.0
799,194,172,4.0
800,94,62,4.0
801,167,659,3.0
802,108,100,3.0
803,230,304,2.0
804,181,927,1.0
805,54,302,3.0
806,90,22,3.0
807,181,696,5.0
808,286,357,3.0
809,14,269,3.0
810,311,179,5.0
811,92,121,2.0
812,21,440,1.0
813,244,550,1.0
814,181,405,3.0
815,65,806,3.0
816,37,540,5.0
817,44,443,2.0
818,244,183,3.0
819,1,265,3.0
820,270,25,2.0
821,299,387,5.0
822,94,572,4.0
823,286,746,3.0
824,239,272,2.0
825,216,55,2.0
826,254,121,4.0
827,62,665,5.0
828,178,385,3.0
829,194,23,3.0
830,268,955,4.0
831,188,143,2.0
832,276,294,3.0
833,158,1098,3.0
834,207,845,4.0
835,161,48,1.0
836,305,654,3.0
837,47,324,4.0
838,64,736,3.0
839,191,751,4.0
840,7,378,2.0
841,59,92,2.0
842,69,268,2.0
843,10,461,4.0
844,21,129,3.0
845,58,9,3.0
846,194,152,4.0
847,7,200,2.0
848,113,126,2.0
849,173,328,2.0
850,95,233,3.0
851,16,194,2.0
852,59,323,3.0
853,311,654,4.0
854,292,589,3.0
855,43,203,3.0
856,79,50,3.0
857,235,70,2.0
858,125,190,2.0
859,284,322,4.0
860,303,161,2.0
861,254,378,4.0
862,255,1034,1.0
863,104,301,5.0
864,90,923,2.0
865,6,463,3.0
866,279,122,1.0
867,286,298,3.0
868,222,448,4.0
869,297,57,2.0
870,42,625,4.0
871,130,1217,3.0
872,254,357,4.0
873,109,475,1.0
874,230,1444,5.0
875,244,310,4.0
876,6,301,5.0
877,36,748,3.0
878,256,443,4.0
879,102,515,1.0
880,104,285,3.0
881,21,447,2.0
882,111,301,3.0
883,18,408,2.0
884,25,222,3.0
885,110,944,4.0
886,270,98,2.0
887,68,237,2.0
888,83,215,3.0
889,6,258,5.0
890,89,216,2.0
891,128,317,3.0
892,305,512,3.0
893,184,412,5.0
894,286,175,2.0
895,279,1428,4.0
896,256,86,2.0
897,221,48,2.0
898,140,332,4.0
899,190,977,5.0
900,11,227,4.0
901,201,203,2.0
902,150,181,2.0
903,126,245,4.0
904,20,208,5.0
905,144,742,3.0
906,181,930,1.0
907,109,566,3.0
908,85,1065,4.0
909,213,133,4.0
910,222,379,1.0
911,223,11,4.0
912,215,421,3.0
913,218,208,4.0
914,174,937,2.0
915,275,186,4.0
916,68,742,1.0
917,268,583,3.0
918,160,462,3.0
919,195,273,3.0
920,224,178,3.0
921,5,110,1.0
922,99,1016,2.0
923,2,251,2.0
924,292,9,3.0
925,72,568,3.0
926,85,228,4.0
927,83,281,2.0
928,92,831,5.0
929,7,543,4.0
930,87,401,5.0
931,287,926,3.0
932,1,155,5.0
933,234,632,5.0
934,222,53,2.0
935,24,64,2.0
936,7,554,4.0
937,82,56,4.0
938,161,318,4.0
939,196,393,3.0
940,56,91,3.0
941,82,477,4.0
942,7,472,5.0
943,256,761,3.0
944,226,56,3.0
945,279,741,2.0
946,308,1286,4.0
947,16,8,2.0
948,180,202,4.0
949,203,93,3.0
950,145,56,2.0
951,288,305,3.0
952,84,742,4.0
953,44,644,4.0
954,17,13,4.0
955,313,117,3.0
956,148,1,3.0
957,197,347,3.0
958,21,164,2.0
959,279,982,4.0
960,239,491,2.0
961,185,287,2.0
962,297,89,3.0
963,303,68,3.0
964,186,250,1.0
965,73,206,4.0
966,104,756,5.0
967,94,216,4.0
968,239,194,2.0
969,197,511,2.0
970,280,1,3.0
971,1,117,4.0
972,224,583,1.0
973,303,397,1.0
974,60,162,3.0
975,198,258,3.0
976,239,513,2.0
977,6,69,4.0
978,233,375,3.0
979,85,642,3.0
980,110,38,4.0
981,184,522,4.0
982,99,873,1.0
983,13,418,5.0
984,201,518,3.0
985,13,858,1.0
986,214,131,4.0
987,296,228,3.0
988,222,87,4.0
989,279,725,3.0
990,217,182,5.0
991,85,433,4.0
992,239,234,4.0
993,13,72,3.0
994,194,77,4.0
995,208,663,2.0
996,109,178,4.0
997,230,172,3.0
998,59,485,5.0
999,313,478,4.0
1000,70,1133,4.0
1001,62,182,2.0
1002,198,234,4.0
1003,65,125,3.0
1004,174,660,2.0
1005,90,12,2.0
1006,130,1248,4.0
1007,100,354,5.0
1008,283,432,2.0
1009,275,418,4.0
1010,311,98,2.0
1011,195,751,3.0
1012,130,105,3.0
1013,269,252,1.0
1014,286,73,2.0
1015,7,623,4.0
1016,56,222,2.0
1017,210,204,2.0
1018,239,9,2.0
1019,96,87,3.0
1020,297,73,5.0
1021,249,239,4.0
1022,94,860,5.0
1023,84,121,3.0
1024,275,265,3.0
1025,135,1046,4.0
1026,291,1178,3.0
1027,125,382,1.0
1028,70,399,3.0
1029,311,9,3.0
1030,301,523,3.0
1031,152,685,2.0
1032,244,172,3.0
1033,275,1091,5.0
1034,53,281,3.0
1035,198,118,5.0
1036,244,790,3.0
1037,26,125,3.0
1038,151,13,4.0
1039,124,496,1.0
1040,24,191,2.0
1041,271,65,4.0
1042,307,634,4.0
1043,294,1245,4.0
1044,234,241,5.0
1045,25,501,4.0
1046,293,137,4.0
1047,201,432,4.0
1048,75,240,1.0
1049,13,181,2.0
1050,207,68,5.0
1051,2,50,2.0
1052,313,566,3.0
1053,144,125,3.0
1054,188,443,3.0
1055,276,324,3.0
1056,145,974,1.0
1057,72,234,3.0
1058,83,385,3.0
1059,181,619,4.0
1060,109,402,3.0
1061,207,107,4.0
1062,185,216,3.0
1063,14,213,2.0
1064,149,319,5.0
1065,57,79,2.0
1066,230,963,2.0
1067,176,875,3.0
1068,253,97,3.0
1069,284,269,3.0
1070,106,526,3.0
1071,121,180,4.0
1072,62,86,5.0
1073,291,418,3.0
1074,84,1033,3.0
1075,293,380,5.0
1076,207,58,4.0
1077,194,187,3.0
1078,109,97,4.0
1079,283,845,3.0
1080,297,275,2.0
1081,181,334,1.0
1082,78,255,3.0
1083,11,425,3.0
1084,308,59,3.0
1085,193,1078,3.0
1086,297,234,4.0
1087,87,585,3.0
1088,250,204,5.0
1089,8,50,2.0
1090,186,148,3.0
1091,312,692,3.0
1092,91,683,4.0
1093,5,454,1.0
1094,291,376,4.0
1095,175,127,2.0
1096,145,737,5.0
1097,7,644,2.0
1098,276,419,2.0
1099,83,210,2.0
1100,102,524,4.0
1101,153,174,1.0
1102,62,302,4.0
1103,49,995,4.0
1104,268,298,4.0
1105,207,554,5.0
1106,313,616,2.0
1107,286,44,4.0
1108,279,168,2.0
1109,276,474,2.0
1110,62,59,3.0
1111,254,219,1.0
1112,83,97,3.0
1113,63,100,2.0
1114,16,178,2.0
1115,297,233,5.0
1116,90,945,2.0
1117,85,25,5.0
1118,42,98,3.0
1119,303,393,3.0
1120,274,50,2.0
1121,104,299,4.0
1122,94,792,3.0
1123,184,98,3.0
1124,293,708,4.0
1125,248,589,3.0
1126,18,950,4.0
1127,217,27,1.0
1128,200,892,3.0
1129,201,148,1.0
1130,296,222,2.0
1131,7,662,4.0
1132,196,381,3.0
1133,69,427,4.0
1134,72,196,3.0
1135,256,472,3.0
1136,128,182,3.0
1137,151,747,4.0
1138,7,171,4.0
1139,286,85,2.0
1140,172,220,3.0
1141,308,516,3.0
1142,190,974,5.0
1143,82,756,1.0
1144,308,436,3.0
1145,59,235,1.0
1146,64,1063,4.0
1147,145,756,5.0
1148,220,298,3.0
1149,21,324,3.0
1150,285,269,3.0
1151,207,65,4.0
1152,198,658,4.0
1153,220,333,4.0
1154,210,70,3.0
1155,181,14,1.0
1156,158,128,5.0
1157,143,682,4.0
1158,75,237,5.0
1159,199,221,3.0
1160,223,1150,5.0
1161,297,25,3.0
1162,276,78,3.0
1163,299,847,3.0
1164,293,325,5.0
1165,301,138,5.0
1166,1,47,3.0
1167,164,281,3.0
1168,96,673,3.0
1169,291,1016,3.0
1170,7,451,2.0
1171,233,177,3.0
1172,6,517,3.0
1173,202,283,4.0
1174,214,117,3.0
1175,184,602,3.0
1176,277,257,4.0
1177,194,212,1.0
1178,95,68,3.0
1179,25,257,3.0
1180,6,23,3.0
1181,38,573,1.0
1182,313,436,3.0
1183,22,241,4.0
1184,262,617,4.0
1185,130,569,4.0
1186,66,181,2.0
1187,21,948,1.0
1188,181,1332,1.0
1189,262,174,4.0
1190,206,302,2.0
1191,222,22,2.0
1192,76,61,3.0
1193,151,703,3.0
1194,314,28,2.0
1195,13,147,4.0
1196,44,258,3.0
1197,303,418,3.0
1198,16,89,5.0
1199,270,558,2.0
1200,248,117,2.0
1201,125,318,2.0
1202,138,523,2.0
1203,268,386,5.0
1204,291,15,2.0
1205,234,147,4.0
1206,239,96,2.0
1207,15,331,4.0
1208,94,155,5.0
1209,136,89,3.0
1210,223,423,4.0
1211,82,194,3.0
1212,145,355,4.0
1213,280,845,4.0
1214,179,339,1.0
1215,178,199,3.0
1216,307,949,3.0
1217,10,488,2.0
1218,116,331,4.0
1219,23,258,2.0
1220,308,174,3.0
1221,185,114,3.0
1222,188,237,4.0
1223,118,654,2.0
1224,246,721,3.0
1225,234,98,3.0
1226,194,239,4.0
1227,94,24,3.0
1228,122,378,3.0
1229,312,100,3.0
1230,262,64,2.0
1231,154,242,4.0
1232,223,763,4.0
1233,99,403,3.0
1234,83,43,3.0
1235,130,307,3.0
1236,174,402,2.0
1237,256,487,2.0
1238,59,177,3.0
1239,161,168,1.0
1240,244,53,4.0
1241,250,196,3.0
1242,43,40,4.0
1243,285,150,2.0
1244,42,953,5.0
1245,97,670,2.0
1246,122,510,3.0
1247,61,323,4.0
1248,222,106,5.0
1249,4,264,4.0
1250,304,259,1.0
1251,37,403,2.0
1252,49,68,1.0
1253,303,1098,3.0
1254,165,372,2.0
1255,176,324,2.0
1256,3,335,1.0
1257,56,869,4.0
1258,44,15,3.0
1259,190,117,3.0
1260,29,189,3.0
1261,94,174,3.0
1262,130,949,4.0
1263,117,181,2.0
1264,303,779,1.0
1265,19,435,2.0
1266,194,191,3.0
1267,158,24,3.0
1268,56,447,3.0
1269,262,223,4.0
1270,181,1334,1.0
1271,214,137,3.0
1272,92,747,3.0
1273,188,96,2.0
1274,58,173,2.0
1275,244,154,2.0
1276,134,879,3.0
1277,298,625,3.0
1278,254,230,3.0
1279,230,138,4.0
1280,16,209,2.0
1281,151,835,2.0
1282,181,1327,1.0
1283,145,1248,4.0
1284,200,588,2.0
1285,248,257,4.0
1286,297,432,3.0
1287,312,133,2.0
1288,151,12,2.0
1289,110,568,4.0
1290,305,483,2.0
1291,141,258,2.0
1292,44,240,3.0
1293,186,263,4.0
1294,214,213,3.0
1295,233,208,3.0
1296,104,287,5.0
1297,312,153,5.0
1298,1,222,3.0
1299,206,323,1.0
1300,230,419,3.0
1301,56,450,4.0
1302,94,651,2.0
1303,205,316,3.0
1304,14,174,2.0
1305,268,790,5.0
1306,276,1081,4.0
1307,83,929,4.0
1308,268,580,4.0
1309,222,1041,4.0
1310,279,89,3.0
1311,5,424,1.0
1312,112,331,3.0
1313,296,429,2.0
1314,18,202,4.0
1315,13,868,2.0
1316,87,210,2.0
1317,10,285,2.0
1318,181,328,4.0
1319,23,463,3.0
1320,253,746,4.0
1321,234,228,4.0
1322,299,1047,5.0
1323,66,1,4.0
1324,216,174,2.0
1325,290,208,4.0
1326,79,1161,5.0
1327,264,448,5.0
1328,4,303,2.0
1329,144,831,4.0
1330,138,517,3.0
1331,64,433,5.0
1332,5,1,3.0
1333,276,357,2.0
1334,62,433,2.0
1335,239,475,2.0
1336,293,166,4.0
1337,130,234,2.0
1338,264,70,3.0
1339,208,197,2.0
1340,24,763,2.0
1341,279,1162,4.0
1342,3,245,1.0
1343,101,596,4.0
1344,162,1019,3.0
1345,223,908,1.0
1346,99,246,4.0
1347,239,430,4.0
1348,160,160,2.0
1349,172,580,3.0
1350,303,1160,5.0
1351,54,676,2.0
